Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
palangrotte,pal@gROt,palangrotte,NOM,0,0,1,11,6,5,3,NOM
palanquin,pal@k5,palanquin,NOM,0.32,0.32,1,9,8,6,3,NOM
palanquins,pal@k5,palanquin,NOM,0.32,0,0,10,0,6,3,NOM
palans,pal@,palan,NOM,0.11,0.04,0,6,0,4,2,NOM
palastre,palastR,palastre,NOM,0,0,1,8,5,6,2,NOM
palatin,palat5,palatin,NOM,0,0,1,7,7,6,3,"ADJ,NOM"
palatines,palatin,palatine,NOM,0,0,0,9,0,0,3,NOM
palatisation,palatizasj§,palatisation,NOM,0,0,1,12,7,6,5,NOM
palazzo,paladzo,palazzo,NOM,0.56,0.56,1,7,5,6,3,NOM
pale,pal,pale,NOM,1.11,0.74,1,4,4,3,1,NOM
palefrenier,pal°fR°nje,palefrenier,NOM,0.69,0.64,1,11,7,7,4,NOM
palefreniers,pal°fR°nje,palefrenier,NOM,0.69,0.04,0,12,0,7,4,NOM
palefrenière,pal°fR2njER,palefrenier,NOM,0.69,0.01,0,12,0,0,4,NOM
palefroi,pal°fRwa,palefroi,NOM,0.01,0.01,1,8,7,7,3,NOM
palefrois,pal°fRwa,palefroi,NOM,0.01,0,0,9,0,7,3,NOM
paleron,pal°R§,paleron,NOM,0.01,0.01,1,7,5,5,3,NOM
pales,pal,pale,NOM,1.11,0.37,0,5,0,3,1,NOM
palestinien,palEstinj5,palestinien,NOM,3.22,0.41,1,11,7,7,4,"ADJ,NOM"
palestiniens,palEstinj5,palestinien,NOM,3.22,2.81,0,12,0,7,4,"ADJ,NOM"
palestre,palEstR,palestre,NOM,0,0,1,8,7,7,2,NOM
palestres,palEstR,palestre,NOM,0,0,0,9,0,7,2,NOM
palet,palE,palet,NOM,1.08,0.93,1,5,5,4,2,NOM
paletot,pal°to,paletot,NOM,0.03,0.03,1,7,6,5,3,NOM
paletots,pal°to,paletot,NOM,0.03,0,0,8,0,5,3,NOM
palets,palE,palet,NOM,1.08,0.15,0,6,0,4,2,NOM
palette,palEt,palette,NOM,0.87,0.28,1,7,6,5,2,NOM
palettes,palEt,palette,NOM,0.87,0.58,0,8,0,5,2,NOM
palier,palje,palier,NOM,3.47,3.24,1,6,5,5,2,NOM
paliers,palje,palier,NOM,3.47,0.23,0,7,0,5,2,NOM
palikare,palikaR,palikare,NOM,0,0,1,8,5,5,3,NOM
palikares,palikaR,palikare,NOM,0,0,0,9,0,5,3,NOM
palilalie,palilali,palilalie,NOM,0.01,0.01,1,9,5,5,4,NOM
palimpseste,pal5psEst,palimpseste,NOM,0,0,1,11,5,5,3,NOM
palindrome,pal5dRom,palindrome,NOM,0.55,0.45,1,10,6,5,3,NOM
palindromes,pal5dRom,palindrome,NOM,0.55,0.1,0,11,0,5,3,NOM
palinodie,palinodi,palinodie,NOM,0.01,0,1,9,9,6,4,NOM
palinodies,palinodi,palinodie,NOM,0.01,0.01,0,10,0,6,4,NOM
palis,pali,palis,NOM,0,0,1,5,5,4,2,NOM
palissade,palisad,palissade,NOM,0.64,0.59,1,9,9,6,3,NOM
palissades,palisad,palissade,NOM,0.64,0.05,0,10,0,6,3,NOM
palissandre,palis@dR,palissandre,NOM,0,0,1,11,8,7,3,NOM
palissonnage,palisOnaZ,palissonnage,NOM,0,0,1,12,7,6,4,NOM
palladium,paladjOm,palladium,NOM,0.17,0.17,1,9,8,6,3,NOM
palle,pal2,palle,NOM,0.91,0.91,1,5,5,4,2,NOM
palliatif,paljatif,palliatif,NOM,0.06,0.04,1,9,6,5,3,"ADJ,NOM"
palliatifs,paljatif,palliatif,NOM,0.06,0.03,0,10,0,5,3,"ADJ,NOM"
palma-christi,palmakRisti,palma-christi,NOM,0,0,1,13,6,6,4,NOM
palmarès,palmaREs,palmarès,NOM,0.41,0.41,1,8,6,6,3,NOM
palmas,palma,palma,NOM,0.04,0.04,0,6,0,0,2,NOM
palme,palm,palme,NOM,2.09,1.25,1,5,5,4,1,NOM
palmer,palmER,palmer,NOM,0.17,0.17,1,6,6,6,2,"NOM,VER"
palmeraie,palm°Re,palmeraie,NOM,0.31,0.29,1,9,7,5,3,NOM
palmeraies,palm°RE,palmeraie,NOM,0.31,0.01,0,10,0,0,3,NOM
palmes,palm,palme,NOM,2.09,0.84,0,6,0,4,1,NOM
palmette,palmEt,palmette,NOM,0,0,1,8,6,6,2,NOM
palmettes,palmEt,palmette,NOM,0,0,0,9,0,6,2,NOM
palmier,palmje,palmier,NOM,4.57,1.69,1,7,6,5,2,NOM
palmiers,palmje,palmier,NOM,4.57,2.89,0,8,0,5,2,NOM
palmipède,palmipEd,palmipède,NOM,0,0,1,9,6,6,3,NOM
palmipèdes,palmipEd,palmipède,NOM,0,0,0,10,0,6,3,"ADJ,NOM"
palmiste,palmist,palmiste,NOM,0,0,1,8,6,6,2,NOM
palmistes,palmist,palmiste,NOM,0,0,0,9,0,6,2,NOM
palmure,palmyR,palmure,NOM,0.01,0.01,1,7,5,5,2,NOM
palmures,palmyR,palmure,NOM,0.01,0,0,8,0,5,2,NOM
palombe,pal§b,palombe,NOM,0.11,0.01,1,7,5,4,2,NOM
palombes,pal§b,palombe,NOM,0.11,0.1,0,8,0,4,2,NOM
palonnier,palonje,palonnier,NOM,0.01,0.01,1,9,5,5,3,NOM
palot,palo,palot,NOM,0.2,0.05,1,5,5,4,2,NOM
palots,palo,palot,NOM,0.2,0.15,0,6,0,4,2,NOM
palourde,paluRd,palourde,NOM,1.52,0.34,1,8,5,4,2,NOM
palourdes,paluRd,palourde,NOM,1.52,1.17,0,9,0,4,2,NOM
palpation,palpasj§,palpation,NOM,0.04,0.04,1,9,6,6,3,NOM
palpations,palpasj§,palpation,NOM,0.04,0,0,10,0,6,3,NOM
palpe,palp,palpe,NOM,0,0,1,5,5,4,1,"NOM,VER"
palpeur,palp9R,palpeur,NOM,0.02,0.01,1,7,6,5,2,NOM
palpeurs,palp9R,palpeur,NOM,0.02,0.01,0,8,0,5,2,NOM
palpitation,palpitasj§,palpitation,NOM,0.86,0.04,1,11,8,7,4,NOM
palpitations,palpitasj§,palpitation,NOM,0.86,0.81,0,12,0,7,4,NOM
palpitement,palpit°m@,palpitement,NOM,0,0,1,11,8,7,4,NOM
pals,pal,pal,NOM,0.19,0.04,0,4,0,3,1,NOM
paltoquet,paltokE,paltoquet,NOM,0.01,0.01,1,9,4,4,3,NOM
palu,paly,palu,NOM,0.8,0.8,1,4,4,4,2,NOM
paluche,palyS,paluche,NOM,0.33,0.2,1,7,7,5,2,NOM
paluches,palyS,paluche,NOM,0.33,0.13,0,8,0,5,2,NOM
paludamentum,palydam@tOm,paludamentum,NOM,0,0,1,12,6,6,5,NOM
paludes,palyd,palude,NOM,0,0,0,7,0,0,2,NOM
paludiers,palydje,paludier,NOM,0,0,0,9,0,0,3,NOM
paludisme,palydizm,paludisme,NOM,0.25,0.25,1,9,7,6,3,NOM
paludière,palydjER,paludière,NOM,0,0,1,9,7,6,3,NOM
palus,paly,palus,NOM,0.01,0.01,1,5,5,4,2,NOM
palynologie,palinOlOZi,palynologie,NOM,0.01,0.01,1,11,4,7,5,NOM
paléographie,paleogRafi,paléographie,NOM,0,0,1,12,6,6,5,NOM
paléolithique,paleolitik,paléolithique,NOM,0,0,1,13,6,6,5,"ADJ,NOM"
paléontologie,pale§toloZi,paléontologie,NOM,0.14,0.14,1,13,13,11,6,NOM
paléontologiste,pale§toloZist,paléontologiste,NOM,0.05,0.04,1,15,13,12,6,NOM
paléontologistes,pale§toloZist,paléontologiste,NOM,0.05,0.01,0,16,0,12,6,NOM
paléontologue,pale§tolOg,paléontologue,NOM,0.2,0.18,1,13,12,9,5,NOM
paléontologues,pale§tolOg,paléontologue,NOM,0.2,0.02,0,14,0,9,5,NOM
paléozoïque,paleozoik,paléozoïque,NOM,0.01,0.01,1,11,6,6,5,NOM
palétuvier,paletyvje,palétuvier,NOM,0.04,0.03,1,10,5,5,4,NOM
palétuviers,paletyvje,palétuvier,NOM,0.04,0.01,0,11,0,5,4,NOM
pampa,p@pa,pampa,NOM,0.61,0.34,1,5,5,4,2,NOM
pampas,p@pa,pampa,NOM,0.61,0.28,0,6,0,4,2,NOM
pampero,p@p°Ro,pampero,NOM,0,0,1,7,5,4,3,NOM
pamphlet,p@flE,pamphlet,NOM,2.84,1.11,1,8,7,5,2,NOM
pamphlets,p@flE,pamphlet,NOM,2.84,1.73,0,9,0,5,2,NOM
pamphlétaire,p@fletER,pamphlétaire,NOM,0,0,1,12,7,5,3,NOM
pamphlétaires,p@fletER,pamphlétaire,NOM,0,0,0,13,0,5,3,NOM
pamplemousse,p@pl°mus,pamplemousse,NOM,2.01,1.56,1,12,12,8,3,NOM
pamplemousses,p@pl°mus,pamplemousse,NOM,2.01,0.45,0,13,0,8,3,NOM
pamplemoussier,p@pl°musje,pamplemoussier,NOM,0,0,1,14,12,9,4,NOM
pamplemoussiers,p@pl°musje,pamplemoussier,NOM,0,0,0,15,0,9,4,NOM
pampre,p@pR,pampre,NOM,0.41,0.27,1,6,5,4,1,NOM
pampres,p@pR,pampre,NOM,0.41,0.14,0,7,0,4,1,NOM
pan,p@,pan,NOM,3.73,3.48,1,3,3,2,1,"NOM,ONO"
pan bagnat,p@baNa,pan bagnat,NOM,0,0,1,10,4,4,3,NOM
panachage,panaSaZ,panachage,NOM,0.01,0.01,1,9,7,6,3,NOM
panache,panaS,panache,NOM,1.09,0.95,1,7,7,5,2,"NOM,VER"
panaches,panaS,panache,NOM,1.09,0.14,0,8,0,5,2,NOM
panaché,panaSe,panaché,NOM,0.12,0.1,1,7,7,6,3,"VER,ADJ,NOM"
panachés,panaSe,panaché,NOM,0.12,0.02,0,8,0,6,3,"ADJ,NOM"
panacée,panase,panacée,NOM,0.29,0.27,1,7,6,5,3,NOM
panacées,panase,panacée,NOM,0.29,0.02,0,8,0,5,3,NOM
panade,panad,panade,NOM,0.96,0.96,1,6,5,5,2,NOM
panades,panad,panade,NOM,0.96,0,0,7,0,5,2,NOM
panais,panE,panais,NOM,0.01,0.01,1,6,5,4,2,NOM
panama,panama,panama,NOM,0.15,0.15,1,6,6,6,3,NOM
panamas,panama,panama,NOM,0.15,0,0,7,0,6,3,NOM
panaméen,paname5,panaméen,NOM,0.01,0.01,1,8,8,7,4,"ADJ,NOM"
panarabisme,panaRabizm,panarabisme,NOM,0,0,1,11,6,6,4,NOM
panard,panaR,panard,NOM,0.26,0.19,1,6,6,5,2,"ADJ,NOM"
panards,panaR,panard,NOM,0.26,0.07,0,7,0,5,2,"ADJ,NOM"
panaris,panaRi,panaris,NOM,0.03,0.03,1,7,6,6,3,NOM
panatella,panatEla,panatella,NOM,0.01,0.01,1,9,6,6,4,NOM
panathénées,panatene,panathénées,NOM,0,0,1,11,9,8,4,NOM
pancake,p@kEk,pancake,NOM,2.97,0.44,1,7,6,4,2,NOM
pancakes,p@kEk,pancake,NOM,2.97,2.54,0,8,0,4,2,NOM
pancarte,p@kaRt,pancarte,NOM,3.9,3.28,1,8,6,5,2,NOM
pancartes,p@kaRt,pancarte,NOM,3.9,0.61,0,9,0,5,2,NOM
pancetta,p@sEta,pancetta,NOM,0.03,0.03,1,8,6,5,3,NOM
panclastite,p@klastit,panclastite,NOM,0,0,1,11,5,4,3,NOM
pancrace,p@kRas,pancrace,NOM,0,0,1,8,6,5,2,NOM
pancraces,p@kRas,pancrace,NOM,0,0,0,9,0,5,2,NOM
pancréas,p@kReas,pancréas,NOM,1.13,1.13,1,8,8,7,3,NOM
pancréatectomie,p@kReatEktOmi,pancréatectomie,NOM,0.09,0.09,1,15,9,8,6,NOM
pancréatite,p@kReatit,pancréatite,NOM,0.14,0.14,1,11,10,9,4,NOM
panda,p@da,panda,NOM,1.71,1.46,1,5,5,4,2,NOM
pandanus,p@danys,pandanus,NOM,0,0,1,8,6,5,3,NOM
pandas,p@da,panda,NOM,1.71,0.26,0,6,0,4,2,NOM
pandit,p@di,pandit,NOM,0.08,0.08,1,6,5,4,2,NOM
pandore,p@dOR,pandore,NOM,0.11,0.11,1,7,5,4,2,NOM
pandores,p@dOR,pandore,NOM,0.11,0,0,8,0,4,2,NOM
pandémie,p@demi,pandémie,NOM,0.17,0.17,1,8,7,6,3,NOM
pandémonium,p@demonjOm,pandémonium,NOM,0.03,0.02,1,11,7,6,4,NOM
pandémoniums,p@demonjOm,pandémonium,NOM,0.03,0.01,0,12,0,6,4,NOM
panel,panEl,panel,NOM,0.28,0.28,1,5,5,5,2,NOM
panetier,pan°tje,panetier,NOM,0,0,1,8,5,6,3,NOM
panetière,pan°tjER,panetier,NOM,0,0,0,9,0,0,3,NOM
panetières,pan°tjER,panetier,NOM,0,0,0,10,0,0,3,NOM
pangermanisme,p@ZERmanizm,pangermanisme,NOM,0.01,0.01,1,13,4,3,4,NOM
panic,panik,panic,NOM,0.46,0.46,1,5,5,5,2,NOM
panicules,panikyl,panicule,NOM,0,0,0,9,0,0,3,NOM
panier,panje,panier,NOM,15.72,13.82,1,6,6,5,2,NOM
panier-repas,panjeR°pa,panier-repas,NOM,0.21,0.21,1,12,7,6,4,NOM
paniers,panje,panier,NOM,15.72,1.9,0,7,0,5,2,NOM
panification,panifikasj§,panification,NOM,0,0,1,12,5,5,5,NOM
panini,panini,panini,NOM,0.02,0.02,1,6,5,5,3,NOM
paniquards,panikaR,paniquard,NOM,0,0,0,10,0,0,3,NOM
panique,panik,panique,NOM,16.23,16.17,1,7,7,5,2,"NOM,VER"
paniques,panik,panique,NOM,16.23,0.06,0,8,0,5,2,"NOM,VER"
panis,pani,panis,NOM,0.14,0.14,1,5,5,4,2,NOM
panière,panjER,panière,NOM,0.16,0.16,1,7,5,5,2,NOM
panières,panjER,panière,NOM,0.16,0,0,8,0,5,2,NOM
panka,p@ka,panka,NOM,0,0,1,5,4,4,2,NOM
pankas,p@ka,panka,NOM,0,0,0,6,0,4,2,NOM
panne,pan,panne,NOM,24.59,23.84,1,5,5,3,1,NOM
panneau,pano,panneau,NOM,12.67,9.87,1,7,7,4,2,NOM
panneau-réclame,panoReklam,panneau-réclame,NOM,0,0,1,15,8,6,4,NOM
panneaux,pano,panneau,NOM,12.67,2.8,0,8,0,4,2,NOM
pannes,pan,panne,NOM,24.59,0.74,0,6,0,3,1,NOM
panneton,pan°t§,panneton,NOM,0.01,0.01,1,8,6,6,3,NOM
panonceau,pan§so,panonceau,NOM,0,0,1,9,5,4,3,NOM
panonceaux,pan§so,panonceau,NOM,0,0,0,10,0,4,3,NOM
panoplie,panopli,panoplie,NOM,1.44,1.42,1,8,5,5,3,NOM
panoplies,panopli,panoplie,NOM,1.44,0.02,0,9,0,5,3,NOM
panorama,panoRama,panorama,NOM,1.24,1.11,1,8,8,8,4,NOM
panoramas,panoRama,panorama,NOM,1.24,0.14,0,9,0,8,4,NOM
panoramique,panoRamik,panoramique,NOM,0.36,0.21,1,11,11,9,4,"ADJ,NOM"
panoramiques,panoRamik,panoramique,NOM,0.36,0.15,0,12,0,9,4,"ADJ,NOM"
panosse,panOs,panosse,NOM,0,0,1,7,5,4,2,NOM
panouille,panuj,panouille,NOM,0.01,0.01,1,9,5,4,2,NOM
panouilles,panuj,panouille,NOM,0.01,0,0,10,0,4,2,NOM
pans,p@,pan,NOM,3.73,0.25,0,4,0,2,1,NOM
pansage,p@saZ,pansage,NOM,0,0,1,7,5,5,2,NOM
panse,p@s,panse,NOM,2.13,2.02,1,5,5,3,1,"NOM,VER"
pansement,p@s°m@,pansement,NOM,6.52,4.7,1,9,6,4,3,NOM
pansements,p@s°m@,pansement,NOM,6.52,1.82,0,10,0,4,3,NOM
panses,p@s,panse,NOM,2.13,0.11,0,6,0,3,1,NOM
panspermie,p@spERmi,panspermie,NOM,0.01,0.01,1,10,5,4,3,NOM
pantalon,p@tal§,pantalon,NOM,37.55,31.49,1,8,8,6,3,NOM
pantalonnade,p@talonad,pantalonnade,NOM,0,0,1,12,9,6,4,NOM
pantalonnades,p@talonad,pantalonnade,NOM,0,0,0,13,0,6,4,NOM
pantalons,p@tal§,pantalon,NOM,37.55,6.06,0,9,0,6,3,NOM
pante,p@t,pante,NOM,0.01,0,1,5,5,3,1,NOM
pantes,p@t,pante,NOM,0.01,0.01,0,6,0,3,1,NOM
panthère,p@tER,panthère,NOM,2.08,1.84,1,8,6,4,2,NOM
panthères,p@tER,panthère,NOM,2.08,0.24,0,9,0,4,2,NOM
panthéisme,p@teizm,panthéisme,NOM,0,0,1,10,9,6,3,NOM
panthéon,p@te§,panthéon,NOM,0.79,0.78,1,8,7,5,3,NOM
panthéons,p@te§,panthéon,NOM,0.79,0.01,0,9,0,5,3,NOM
pantin,p@t5,pantin,NOM,3.96,3.25,1,6,6,4,2,NOM
pantins,p@t5,pantin,NOM,3.96,0.72,0,7,7,4,2,"NOM,ADJ"
pantière,p@tjER,pantière,NOM,0,0,1,8,6,4,2,NOM
pantocrator,p@tOkRatOR,pantocrator,NOM,0,0,1,11,6,4,4,"ADJ,NOM"
pantographe,p@togRaf,pantographe,NOM,0.01,0.01,1,11,6,5,3,NOM
pantographes,p@togRaf,pantographe,NOM,0.01,0,0,12,0,5,3,NOM
pantomime,p@tomim,pantomime,NOM,0.41,0.41,1,9,7,5,3,NOM
pantomimes,p@tomim,pantomime,NOM,0.41,0,0,10,0,5,3,NOM
pantomètres,p@tomEtR,pantomètre,NOM,0,0,0,11,0,0,3,NOM
pantouflard,p@tuflaR,pantouflard,NOM,0.07,0.05,1,11,9,7,3,"ADJ,NOM"
pantouflards,p@tuflaR,pantouflard,NOM,0.07,0.02,0,12,0,7,3,NOM
pantoufle,p@tufl,pantoufle,NOM,3.08,0.57,1,9,9,6,2,"NOM,VER"
pantoufles,p@tufl,pantoufle,NOM,3.08,2.51,0,10,0,6,2,"NOM,VER"
panty,p@ti,panty,NOM,0.05,0.05,1,5,5,4,2,NOM
panurge,panyRZ,panurge,NOM,0.04,0.04,1,7,7,6,2,NOM
panurgisme,panyRZizm,panurgisme,NOM,0,0,1,10,7,7,3,NOM
panzer,p@nzER,panzer,NOM,0.71,0.25,1,6,4,3,2,NOM
panzers,p@nzER,panzer,NOM,0.71,0.46,0,7,0,3,2,NOM
panégyrique,paneZiRik,panégyrique,NOM,0.23,0.22,1,11,9,5,4,NOM
panégyriques,paneZiRik,panégyrique,NOM,0.23,0.01,0,12,0,5,4,NOM
panégyristes,paneZiRist,panégyriste,NOM,0,0,0,12,0,0,4,NOM
paolo,paOlo,paolo,NOM,0.07,0.07,1,5,5,3,3,NOM
paon,p@,paon,NOM,1.3,0.6,1,4,4,2,1,NOM
paonne,pan,paon,NOM,1.3,0.1,0,6,0,3,1,NOM
paons,p@,paon,NOM,1.3,0.6,0,5,0,2,1,NOM
papa,papa,papa,NOM,259.01,259.01,1,4,4,4,2,NOM
papa-cadeau,papakado,papa-cadeau,NOM,0.01,0.01,1,11,5,5,4,NOM
papamobile,papamObil,papamobile,NOM,0.14,0.14,1,10,5,5,4,NOM
paparazzi,papaRadzi,paparazzi,NOM,1.46,0.67,1,9,9,9,4,NOM
paparazzis,papaRadzi,paparazzi,NOM,1.46,0.79,0,10,0,9,4,NOM
paparazzo,papaRadzo,paparazzo,NOM,0.03,0.03,1,9,9,9,4,NOM
papas,papa,papas,NOM,1.25,1.25,1,5,5,4,2,NOM
papauté,papote,papauté,NOM,0.01,0.01,1,7,5,6,3,NOM
papaver,papavER,papaver,NOM,0.01,0.01,1,7,6,6,3,NOM
papavérine,papaveRin,papavérine,NOM,0,0,1,10,6,6,4,NOM
papaye,papaj,papaye,NOM,0.59,0.49,1,6,6,5,2,NOM
papayer,papaje,papayer,NOM,0,0,1,7,7,6,3,NOM
papayers,papaje,papayer,NOM,0,0,0,8,0,6,3,NOM
papayes,papaj,papaye,NOM,0.59,0.1,0,7,0,5,2,NOM
pape,pap,pape,NOM,7.17,6.57,1,4,4,3,1,NOM
papegai,papgE,papegai,NOM,0,0,1,7,5,4,2,NOM
papegais,papgE,papegai,NOM,0,0,0,8,0,4,2,NOM
papelard,pap°laR,papelard,NOM,0.17,0.16,1,8,5,5,3,"ADJ,NOM"
papelards,pap°laR,papelard,NOM,0.17,0.01,0,9,0,5,3,"ADJ,NOM"
paperasse,pap°Ras,paperasse,NOM,4.8,4.11,1,9,9,7,3,NOM
paperasserie,pap°Ras°Ri,paperasserie,NOM,1.07,1.05,1,12,11,8,5,NOM
paperasseries,pap°Ras°Ri,paperasserie,NOM,1.07,0.01,0,13,0,8,5,NOM
paperasses,pap°Ras,paperasse,NOM,4.8,0.69,0,10,0,7,3,NOM
paperassier,pap°Rasje,paperassier,NOM,0.01,0.01,1,11,9,8,4,NOM
papes,pap,pape,NOM,7.17,0.6,0,5,0,3,1,NOM
papesse,papEs,papesse,NOM,0.39,0.39,1,7,5,5,2,NOM
papet,papE,papet,NOM,4.25,4.25,1,5,5,4,2,NOM
papeterie,papet°Ri,papeterie,NOM,0.91,0.82,1,9,6,5,4,NOM
papeteries,papet°Ri,papeterie,NOM,0.91,0.08,0,10,0,5,4,NOM
papetier,pap°tje,papetier,NOM,0.44,0.44,1,8,6,5,3,"ADJ,NOM"
papetiers,pap°tje,papetier,NOM,0.44,0,0,9,0,5,3,"ADJ,NOM"
papi,papi,papi,NOM,7.23,7.05,1,4,4,4,2,NOM
papier,papje,papier,NOM,120.51,56.32,1,6,6,5,2,NOM
papier-cadeau,papjekado,papier-cadeau,NOM,0.07,0.07,1,13,10,6,4,NOM
papier-monnaie,papjemonE,papier-monnaie,NOM,0,0,1,14,8,6,4,NOM
papiers,papje,papier,NOM,120.51,64.19,0,7,0,5,2,NOM
papiers-calque,papjekalk,papier-calque,NOM,0,0,0,14,0,0,3,NOM
papille,papij,papille,NOM,0.35,0.01,1,7,7,5,2,NOM
papilles,papij,papille,NOM,0.35,0.34,0,8,0,5,2,NOM
papillomavirus,papijOmaviRys,papillomavirus,NOM,0.04,0.04,1,14,9,7,6,NOM
papillomes,papilom,papillome,NOM,0.01,0.01,0,10,0,0,3,NOM
papillon,papij§,papillon,NOM,12.28,8.12,1,8,8,6,3,NOM
papillonnage,papijonaZ,papillonnage,NOM,0.01,0.01,1,12,11,8,4,NOM
papillonnement,papijOn°m@,papillonnement,NOM,0,0,1,14,11,7,5,NOM
papillons,papij§,papillon,NOM,12.28,4.16,0,9,0,6,3,NOM
papillote,papijOt,papillote,NOM,0.33,0.02,1,9,9,7,3,"NOM,VER"
papillotes,papijOt,papillote,NOM,0.33,0.31,0,10,0,7,3,NOM
papis,papi,papi,NOM,7.23,0.17,0,5,0,4,2,NOM
papisme,papizm,papisme,NOM,0.04,0.04,1,7,6,5,2,NOM
papiste,papist,papiste,NOM,0.19,0.12,1,7,6,5,2,"ADJ,NOM"
papistes,papist,papiste,NOM,0.19,0.07,0,8,0,5,2,"ADJ,NOM"
papotage,papotaZ,papotage,NOM,0.27,0.19,1,8,6,6,3,NOM
papotages,papotaZ,papotage,NOM,0.27,0.08,0,9,0,6,3,NOM
papou,papu,papou,NOM,0.04,0.02,1,5,5,4,2,NOM
papouille,papuj,papouille,NOM,0.08,0,1,9,9,5,2,NOM
papouilles,papuj,papouille,NOM,0.08,0.08,0,10,0,5,2,NOM
papous,papu,papou,NOM,0.04,0.02,0,6,0,4,2,NOM
paprika,papRika,paprika,NOM,0.75,0.75,1,7,4,4,3,NOM
papy,papi,papy,NOM,6.79,6.76,1,4,4,4,2,NOM
papyrus,papiRys,papyrus,NOM,1.57,1.57,1,7,5,5,3,NOM
papys,papi,papy,NOM,6.79,0.04,0,5,0,4,2,NOM
papé,pape,papé,NOM,0,0,1,4,4,4,2,NOM
paqson,paks§,paqson,NOM,0.01,0.01,1,6,4,5,2,NOM
paquebot,pak°bo,paquebot,NOM,1.18,1.1,1,8,6,5,3,NOM
paquebots,pak°bo,paquebot,NOM,1.18,0.09,0,9,0,5,3,NOM
paquet,pakE,paquet,NOM,44.96,36.9,1,6,6,4,2,NOM
paquet-cadeau,pakEkado,paquet-cadeau,NOM,0.19,0.19,1,13,7,5,4,NOM
paquetage,pak°taZ,paquetage,NOM,0.6,0.44,1,9,7,6,3,NOM
paquetages,pak°taZ,paquetage,NOM,0.6,0.16,0,10,0,6,3,NOM
paquets,pakE,paquet,NOM,44.96,8.06,0,7,0,4,2,NOM
paquets-cadeaux,pakEkado,paquets-cadeaux,NOM,0.01,0.01,1,15,7,5,4,NOM
par,paR,par,NOM,10.58,10.58,1,3,3,3,1,"NOM,PRE"
para,paRa,para,NOM,3.23,2.33,1,4,4,4,2,"NOM,VER"
para-humain,paRaym5,para-humain,NOM,0,0,1,11,5,5,4,NOM
parabellum,paRabelOm,parabellum,NOM,0.24,0.23,1,10,6,6,4,NOM
parabellums,paRabElOm,parabellum,NOM,0.24,0.01,0,11,0,0,4,NOM
parabole,paRabOl,parabole,NOM,1.9,1.78,1,8,8,7,3,NOM
paraboles,paRabOl,parabole,NOM,1.9,0.12,0,9,0,7,3,NOM
paraboloïde,paRabOlOid,paraboloïde,NOM,0.01,0.01,1,11,8,8,5,NOM
parachutage,paRaSytaZ,parachutage,NOM,0.22,0.17,1,11,9,8,4,NOM
parachutages,paRaSytaZ,parachutage,NOM,0.22,0.05,0,12,0,8,4,NOM
parachute,paRaSyt,parachute,NOM,4.79,4.12,1,9,9,7,3,"NOM,VER"
parachutes,paRaSyt,parachute,NOM,4.79,0.67,0,10,0,7,3,"NOM,VER"
parachutisme,paRaSytizm,parachutisme,NOM,0.29,0.29,1,12,11,9,4,NOM
parachutiste,paRaSytist,parachutiste,NOM,2.5,0.57,1,12,11,9,4,NOM
parachutistes,paRaSytist,parachutiste,NOM,2.5,1.93,0,13,0,9,4,NOM
parachèvement,paRaSEv°m@,parachèvement,NOM,0.01,0.01,1,13,7,6,5,NOM
paraclet,paRaklE,paraclet,NOM,0.04,0.04,1,8,6,5,3,NOM
paracétamol,paRasetamOl,paracétamol,NOM,0.11,0.11,1,11,6,6,5,NOM
parade,paRad,parade,NOM,5.1,4.79,1,6,6,5,2,"NOM,VER"
parades,paRad,parade,NOM,5.1,0.3,0,7,0,5,2,"NOM,VER"
paradeurs,paRad9R,paradeur,NOM,0,0,0,9,0,0,3,NOM
paradigme,paRadigm,paradigme,NOM,0.25,0.13,1,9,7,7,3,NOM
paradigmes,paRadigm,paradigme,NOM,0.25,0.13,0,10,0,7,3,NOM
paradis,paRadi,paradis,NOM,33.23,33.23,1,7,7,6,3,NOM
paradisiers,paRadizje,paradisier,NOM,0,0,0,11,0,0,4,NOM
parador,paRadOR,parador,NOM,0.1,0.1,1,7,7,7,3,NOM
parados,paRado,parados,NOM,0,0,1,7,7,6,3,NOM
paradoxe,paRadOks,paradoxe,NOM,1.9,1.5,1,8,8,8,3,NOM
paradoxes,paRadOks,paradoxe,NOM,1.9,0.4,0,9,0,8,3,NOM
paradoxie,paRadOksi,paradoxie,NOM,0,0,1,9,8,9,4,NOM
paraffine,paRafin,paraffine,NOM,0.22,0.22,1,9,9,7,3,NOM
parage,paRaZ,parage,NOM,5.99,0.01,1,6,6,5,2,NOM
parages,paRaZ,parage,NOM,5.99,5.98,0,7,0,5,2,NOM
paragraphe,paRagRaf,paragraphe,NOM,3.58,3.21,1,10,6,6,3,NOM
paragraphes,paRagRaf,paragraphe,NOM,3.58,0.37,0,11,0,6,3,NOM
paraguayen,paRagwaj5,paraguayen,NOM,0.14,0,1,10,6,6,4,"ADJ,NOM"
paraguayens,paRagwaj5,paraguayen,NOM,0.14,0.14,0,11,0,6,4,"ADJ,NOM"
parallaxe,paRalaks,parallaxe,NOM,0.03,0.02,1,9,7,6,3,NOM
parallaxes,paRalaks,parallaxe,NOM,0.03,0.01,0,10,0,6,3,NOM
