Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
interpeller,5tERpEle,interpeller,VER,1.52,0.16,1,11,10,6,4,VER
interpellerait,5tERpEl°RE,interpeller,VER,1.52,0.04,0,14,0,0,5,VER
interpellez,5tERpEle,interpeller,VER,1.52,0.02,0,11,0,6,4,VER
interpellèrent,5tERpElER,interpeller,VER,1.52,0,0,14,0,0,4,VER
interpellé,5tERpele,interpeller,VER,1.52,0.34,0,10,0,0,4,VER
interpellée,5tERpele,interpeller,VER,1.52,0.06,0,11,0,0,4,VER
interpellées,5tERpele,interpeller,VER,1.52,0.01,0,12,0,0,4,VER
interpellés,5tERpele,interpeller,VER,1.52,0.05,0,11,0,0,4,VER
interpole,5tERpOl,interpoler,VER,0.01,0.01,0,9,0,0,3,VER
interpolez,5tERpole,interpoler,VER,0.01,0,0,10,0,0,4,VER
interposa,5tERpoza,interposer,VER,1.69,0.1,0,9,0,0,4,VER
interposai,5tERpozE,interposer,VER,1.69,0,0,10,0,0,4,VER
interposaient,5tERpozE,interposer,VER,1.69,0.01,0,13,0,0,4,VER
interposais,5tERpozE,interposer,VER,1.69,0,0,11,0,0,4,VER
interposait,5tERpozE,interposer,VER,1.69,0.04,0,11,0,0,4,VER
interposant,5tERpoz@,interposer,VER,1.69,0,0,11,0,0,4,VER
interpose,5tERpoz,interposer,VER,1.69,0.26,0,9,0,0,3,VER
interposent,5tERpoz,interposer,VER,1.69,0.02,0,11,0,0,3,VER
interposer,5tERpoze,interposer,VER,1.69,0.8,1,10,9,8,4,VER
interposera,5tERpoz°Ra,interposer,VER,1.69,0.04,0,11,0,0,5,VER
interposeront,5tERpoz°R§,interposer,VER,1.69,0.03,0,13,0,0,5,VER
interposez,5tERpoze,interposer,VER,1.69,0.04,0,10,0,8,4,VER
interposèrent,5tERpozER,interposer,VER,1.69,0,0,13,0,0,4,VER
interposé,5tERpoze,interposer,VER,1.69,0.29,0,9,9,8,4,"VER,ADJ"
interposée,5tERpoze,interposer,VER,1.69,0.07,0,10,0,8,4,"VER,ADJ"
interposées,5tERpoze,interposer,VER,1.69,0,0,11,0,8,4,"VER,ADJ"
interposés,5tERpoze,interposer,VER,1.69,0,0,10,0,8,4,"VER,ADJ"
interprète,5tERpREt,interpréter,VER,9.5,1.41,0,10,8,7,3,"NOM,VER"
interprètent,5tERpREt,interpréter,VER,9.5,0.17,0,12,0,7,3,VER
interprètes,5tERpREt,interpréter,VER,9.5,0.44,0,11,0,7,3,"NOM,VER"
interpréta,5tERpReta,interpréter,VER,9.5,0.01,0,10,0,0,4,VER
interprétai,5tERpRetE,interpréter,VER,9.5,0,0,11,0,0,4,VER
interprétaient,5tERpRetE,interpréter,VER,9.5,0.03,0,14,0,0,4,VER
interprétais,5tERpRetE,interpréter,VER,9.5,0.17,0,12,0,0,4,VER
interprétait,5tERpRetE,interpréter,VER,9.5,0.04,0,12,0,0,4,VER
interprétant,5tERpRet@,interpréter,VER,9.5,0.21,0,12,11,0,4,VER
interpréter,5tERpRete,interpréter,VER,9.5,3.38,1,11,11,9,4,VER
interprétera,5tERpRet°Ra,interpréter,VER,9.5,0.17,0,12,0,0,5,VER
interpréteraient,5tERpRet°RE,interpréter,VER,9.5,0,0,16,0,0,5,VER
interpréterait,5tERpRet°RE,interpréter,VER,9.5,0.01,0,14,0,0,5,VER
interpréteriez,5tERpRet°Rje,interpréter,VER,9.5,0,0,14,0,0,5,VER
interprétez,5tERpRete,interpréter,VER,9.5,0.2,0,11,0,9,4,VER
interprétât,5tERpReta,interpréter,VER,9.5,0,0,11,0,0,4,VER
interprétèrent,5tERpRetER,interpréter,VER,9.5,0.1,0,14,0,0,4,VER
interprété,5tERpRete,interpréter,VER,9.5,2.59,0,10,0,9,4,VER
interprétée,5tERpRete,interpréter,VER,9.5,0.32,0,11,0,9,4,VER
interprétées,5tERpRete,interpréter,VER,9.5,0.15,0,12,0,9,4,VER
interprétés,5tERpRete,interpréter,VER,9.5,0.1,0,11,0,9,4,VER
interpénètre,5tERpenEtR,interpénétrer,VER,0.02,0,0,12,0,0,4,VER
interpénètrent,5tERpenEtR,interpénétrer,VER,0.02,0.01,0,14,0,0,4,VER
interpénétrer,5tERpenetRe,interpénétrer,VER,0.02,0.01,1,13,12,11,5,VER
interroge,5tEROZ,interroger,VER,44.31,8.37,0,9,0,0,3,VER
interrogea,5tERoZa,interroger,VER,44.31,0.04,0,10,0,0,4,VER
interrogeai,5tERoZE,interroger,VER,44.31,0.13,0,11,0,0,4,VER
interrogeaient,5tERoZE,interroger,VER,44.31,0.1,0,14,0,0,4,VER
interrogeais,5tERoZE,interroger,VER,44.31,0.6,0,12,0,0,4,VER
interrogeait,5tERoZE,interroger,VER,44.31,0.79,0,12,0,0,4,VER
interrogeant,5tERoZ@,interroger,VER,44.31,0.39,0,12,10,7,4,"ADJ,VER"
interrogent,5tEROZ,interroger,VER,44.31,1.04,0,11,0,0,3,VER
interrogeons,5tERoZ§,interroger,VER,44.31,0.65,0,12,0,0,4,VER
interroger,5tERoZe,interroger,VER,44.31,16.22,1,10,10,7,4,VER
interrogera,5tEROZ°Ra,interroger,VER,44.31,0.62,0,11,0,0,5,VER
interrogerai,5tEROZ°RE,interroger,VER,44.31,0.65,0,12,0,0,5,VER
interrogeraient,5tEROZ°RE,interroger,VER,44.31,0.02,0,15,0,0,5,VER
interrogerais,5tEROZ°RE,interroger,VER,44.31,0.02,0,13,0,0,5,VER
interrogerait,5tEROZ°RE,interroger,VER,44.31,0.03,0,13,0,0,5,VER
interrogeras,5tEROZ°Ra,interroger,VER,44.31,0,0,12,0,0,5,VER
interrogerez,5tEROZ°Re,interroger,VER,44.31,0.02,0,12,0,0,5,VER
interrogerons,5tEROZ°R§,interroger,VER,44.31,0.12,0,13,0,0,5,VER
interrogeront,5tEROZ°R§,interroger,VER,44.31,0.28,0,13,0,0,5,VER
interroges,5tEROZ,interroger,VER,44.31,0.94,0,10,0,0,3,VER
interrogez,5tERoZe,interroger,VER,44.31,2.46,0,10,0,7,4,VER
interrogeâmes,5tERoZam,interroger,VER,44.31,0,0,13,0,0,4,VER
interrogeât,5tERoZa,interroger,VER,44.31,0,0,11,0,0,4,VER
interrogiez,5tERoZje,interroger,VER,44.31,0.11,0,11,0,0,4,VER
interrogions,5tERoZj§,interroger,VER,44.31,0.05,0,12,0,0,4,VER
interrogèrent,5tERoZER,interroger,VER,44.31,0.01,0,13,0,0,4,VER
interrogé,5tERoZe,interroger,VER,44.31,7.52,0,9,0,7,4,VER
interrogée,5tERoZe,interroger,VER,44.31,1.93,0,10,0,7,4,VER
interrogées,5tERoZe,interroger,VER,44.31,0.12,0,11,0,7,4,VER
interrogés,5tERoZe,interroger,VER,44.31,1.09,0,10,0,7,4,VER
interrompaient,5tER§pE,interrompre,VER,27.47,0,0,14,0,0,4,VER
interrompais,5tER§pE,interrompre,VER,27.47,0.03,0,12,0,0,4,VER
interrompait,5tER§pE,interrompre,VER,27.47,0.05,0,12,0,0,4,VER
interrompant,5tER§p@,interrompre,VER,27.47,0.19,0,12,0,0,4,VER
interrompe,5tER§p,interrompre,VER,27.47,0.32,0,10,0,0,3,VER
interrompent,5tER§p,interrompre,VER,27.47,0.04,0,12,0,0,3,VER
interrompes,5tER§p,interrompre,VER,27.47,0.03,0,11,0,0,3,VER
interrompez,5tER§pe,interrompre,VER,27.47,2.61,0,11,0,0,4,VER
interrompiez,5tER§pje,interrompre,VER,27.47,0.01,0,12,0,0,4,VER
interrompirent,5tER§piR,interrompre,VER,27.47,0.01,0,14,0,0,4,VER
interrompis,5tER§pi,interrompre,VER,27.47,0.01,0,11,0,0,4,VER
interrompisse,5tER§pis,interrompre,VER,27.47,0,0,13,0,0,4,VER
interrompit,5tER§pi,interrompre,VER,27.47,0.06,0,11,0,0,4,VER
interrompons,5tER§p§,interrompre,VER,27.47,1.22,0,12,0,0,4,VER
interrompra,5tER§pRa,interrompre,VER,27.47,0.09,0,11,0,0,4,VER
interromprai,5tER§pRE,interrompre,VER,27.47,0.03,0,12,0,0,4,VER
interromprais,5tER§pRE,interrompre,VER,27.47,0.03,0,13,0,0,4,VER
interromprait,5tER§pRE,interrompre,VER,27.47,0.27,0,13,0,0,4,VER
interrompras,5tER§pRa,interrompre,VER,27.47,0,0,12,0,0,4,VER
interrompre,5tER§pR,interrompre,VER,27.47,12.47,1,11,10,7,3,VER
interromps,5tER§,interrompre,VER,27.47,3.13,0,10,0,0,3,VER
interrompt,5tER§,interrompre,VER,27.47,1.07,0,10,0,0,3,VER
interrompu,5tER§py,interrompre,VER,27.47,3.62,0,10,10,7,4,"VER,ADJ"
interrompue,5tER§py,interrompre,VER,27.47,0.76,0,11,0,7,4,"VER,ADJ"
interrompues,5tER§py,interrompre,VER,27.47,0.49,0,12,0,7,4,"VER,ADJ"
interrompus,5tER§py,interrompre,VER,27.47,0.93,0,11,0,7,4,"VER,ADJ"
interrompît,5tER§pi,interrompre,VER,27.47,0,0,11,0,0,4,VER
intersectant,5tERsEkt@,intersecter,VER,0,0,0,12,0,0,4,VER
intervenaient,5tERv°nE,intervenir,VER,22.39,0.14,0,13,0,0,4,VER
intervenais,5tERv°nE,intervenir,VER,22.39,0.02,0,11,0,0,4,VER
intervenait,5tERv°nE,intervenir,VER,22.39,0.07,0,11,0,0,4,VER
intervenant,5tERv°n@,intervenir,VER,22.39,0.24,0,11,9,8,4,"ADJ,NOM,VER"
intervenez,5tERv°ne,intervenir,VER,22.39,1.25,0,10,0,0,4,VER
interveniez,5tERv°nje,intervenir,VER,22.39,0.12,0,11,0,0,4,VER
intervenir,5tERv°niR,intervenir,VER,22.39,9.82,1,10,9,8,4,VER
intervenons,5tERv°n§,intervenir,VER,22.39,0.2,0,11,0,0,4,VER
intervenu,5tERv°ny,intervenir,VER,22.39,1.66,0,9,0,0,4,VER
intervenue,5tERv°ny,intervenir,VER,22.39,0.93,0,10,0,0,4,VER
intervenues,5tERv°ny,intervenir,VER,22.39,0.04,0,11,0,0,4,VER
intervenus,5tERv°ny,intervenir,VER,22.39,0.67,0,10,0,0,4,VER
interverti,5tERvERti,intervertir,VER,0.56,0.17,0,10,0,0,4,VER
intervertir,5tERvERtiR,intervertir,VER,0.56,0.26,1,11,10,9,4,VER
intervertirai,5tERvERtiRE,intervertir,VER,0.56,0.01,0,13,0,0,5,VER
intervertis,5tERvERti,intervertir,VER,0.56,0.08,0,11,0,0,4,VER
intervertissait,5tERvERtisE,intervertir,VER,0.56,0.01,0,15,0,0,5,VER
intervertissent,5tERvERtis,intervertir,VER,0.56,0.01,0,15,0,0,4,VER
intervertissiez,5tERvERtisje,intervertir,VER,0.56,0.01,0,15,0,0,5,VER
intervertissons,5tERvERtis§,intervertir,VER,0.56,0,0,15,0,0,5,VER
intervertit,5tERvERti,intervertir,VER,0.56,0.01,0,11,0,0,4,VER
interviendra,5tERvj5dRa,intervenir,VER,22.39,0.57,0,12,0,0,4,VER
interviendrai,5tERvj5dRE,intervenir,VER,22.39,0.2,0,13,0,0,4,VER
interviendraient,5tERvj5dRE,intervenir,VER,22.39,0.02,0,16,0,0,4,VER
interviendrais,5tERvj5dRE,intervenir,VER,22.39,0.17,0,14,0,0,4,VER
interviendrait,5tERvj5dRE,intervenir,VER,22.39,0.04,0,14,0,0,4,VER
interviendrez,5tERvj5dRe,intervenir,VER,22.39,0.2,0,13,0,0,4,VER
interviendrons,5tERvj5dR§,intervenir,VER,22.39,0.09,0,14,0,0,4,VER
interviendront,5tERvj5dR§,intervenir,VER,22.39,0.09,0,14,0,0,4,VER
intervienne,5tERvjEn,intervenir,VER,22.39,0.78,0,11,0,0,3,VER
interviennent,5tERvjEn,intervenir,VER,22.39,0.47,0,13,0,0,3,VER
interviens,5tERvj5,intervenir,VER,22.39,1.4,0,10,0,0,3,VER
intervient,5tERvj5,intervenir,VER,22.39,3.16,0,10,0,0,3,VER
interviewaient,5tERvjuvE,interviewer,VER,0,0,0,14,0,0,4,VER
interviewais,5tERvjuvE,interviewer,VER,0,0,0,12,0,0,4,VER
interviewait,5tERvjuvE,interviewer,VER,0,0,0,12,0,0,4,VER
interviewe,5tERvju,interviewer,VER,0,0,0,10,0,7,3,VER
interviewer,5tERvjuve,interviewer,VER,0,0,1,11,11,9,4,"NOM,VER"
interviewèrent,5tERvjuvER,interviewer,VER,0,0,0,14,0,0,4,VER
interviewé,5tERvjuve,interviewer,VER,0,0,0,10,10,9,4,"VER,ADJ,NOM"
interviewée,5tERvjuve,interviewer,VER,0,0,0,11,0,9,4,VER
interviewés,5tERvjuve,interviewer,VER,0,0,0,11,0,9,4,"VER,NOM"
intervinrent,5tERv5R,intervenir,VER,22.39,0.01,0,12,0,0,3,VER
intervins,5tERv5,intervenir,VER,22.39,0,0,9,0,0,3,VER
intervinsse,5tERv5s,intervenir,VER,22.39,0,0,11,0,0,3,VER
intervint,5tERv5,intervenir,VER,22.39,0.03,0,9,0,0,3,VER
intervînt,5tERv5,intervenir,VER,22.39,0,0,9,0,0,3,VER
intima,5tima,intimer,VER,0.5,0,0,6,0,0,3,VER
intimait,5timE,intimer,VER,0.5,0,0,8,0,0,3,VER
intimant,5tim@,intimer,VER,0.5,0,0,8,0,0,3,VER
intime,5tim,intimer,VER,0.5,0.02,0,6,6,4,2,"ADJ,NOM,VER"
intimer,5time,intimer,VER,0.5,0.28,1,7,7,5,3,VER
intimerait,5tim°RE,intimer,VER,0.5,0,0,10,0,0,4,VER
intimida,5timida,intimider,VER,6.97,0.14,0,8,0,0,4,VER
intimidaient,5timidE,intimider,VER,6.97,0.02,0,12,0,0,4,VER
intimidais,5timidE,intimider,VER,6.97,0.12,0,10,0,0,4,VER
intimidait,5timidE,intimider,VER,6.97,0.09,0,10,0,0,4,VER
intimidant,5timid@,intimider,VER,6.97,0.08,0,10,9,7,4,"ADJ,VER"
intimide,5timid,intimider,VER,6.97,1.13,0,8,0,0,3,VER
intimident,5timid,intimider,VER,6.97,0.13,0,10,0,0,3,VER
intimider,5timide,intimider,VER,6.97,2.4,1,9,8,7,4,VER
intimiderait,5timid°RE,intimider,VER,6.97,0,0,12,0,0,5,VER
intimides,5timid,intimider,VER,6.97,0.22,0,9,0,0,3,VER
intimidez,5timide,intimider,VER,6.97,0.49,0,9,0,7,4,VER
intimidiez,5timidje,intimider,VER,6.97,0,0,10,0,0,4,VER
intimidât,5timida,intimider,VER,6.97,0,0,9,0,0,4,VER
intimidé,5timide,intimider,VER,6.97,1.22,0,8,0,7,4,VER
intimidée,5timide,intimider,VER,6.97,0.71,0,9,0,7,4,VER
intimidées,5timide,intimider,VER,6.97,0.01,0,10,0,7,4,VER
intimidés,5timide,intimider,VER,6.97,0.22,0,9,0,7,4,VER
intimât,5tima,intimer,VER,0.5,0,0,7,0,0,3,VER
intimèrent,5timER,intimer,VER,0.5,0,0,10,0,0,3,VER
intimé,5time,intimer,VER,0.5,0.2,0,6,6,5,3,"VER,NOM"
intimés,5time,intimer,VER,0.5,0,0,7,0,5,3,VER
intitula,5tityla,intituler,VER,4.72,0,0,8,0,0,4,VER
intitulai,5titylE,intituler,VER,4.72,0,0,9,0,0,4,VER
intitulaient,5titylE,intituler,VER,4.72,0,0,12,0,0,4,VER
intitulais,5titylE,intituler,VER,4.72,0,0,10,0,0,4,VER
intitulait,5titylE,intituler,VER,4.72,0.17,0,10,0,0,4,VER
intitulant,5tityl@,intituler,VER,4.72,0.01,0,10,0,0,4,VER
intitule,5tityl,intituler,VER,4.72,1.6,0,8,0,0,3,VER
intituler,5tityle,intituler,VER,4.72,0.11,1,9,8,4,4,VER
intitulerait,5tityl°RE,intituler,VER,4.72,0,0,12,0,0,5,VER
intitulé,5tityle,intituler,VER,4.72,1.43,0,8,8,4,4,"VER,NOM"
intitulée,5tityle,intituler,VER,4.72,1.29,0,9,0,4,4,VER
intitulées,5tityle,intituler,VER,4.72,0.1,0,10,0,4,4,VER
intitulés,5tityle,intituler,VER,4.72,0.01,0,9,0,4,4,"VER,NOM"
intoxiquant,5tOksik@,intoxiquer,VER,0.53,0.01,0,11,0,8,4,VER
intoxique,5tOksik,intoxiquer,VER,0.53,0.01,0,9,0,0,3,VER
intoxiquer,5tOksike,intoxiquer,VER,0.53,0.01,1,10,9,8,4,VER
intoxiqué,5tOksike,intoxiquer,VER,0.53,0.38,0,9,9,8,4,"VER,ADJ,NOM"
intoxiquée,5tOksike,intoxiquer,VER,0.53,0.09,0,10,0,8,4,"VER,ADJ,NOM"
intoxiqués,5tOksike,intoxiquer,VER,0.53,0.03,0,10,0,8,4,"VER,ADJ,NOM"
intrigua,5tRiga,intriguer,VER,5.58,0.02,0,8,0,0,3,VER
intriguaient,5tRigE,intriguer,VER,5.58,0.04,0,12,0,0,3,VER
intriguait,5tRigE,intriguer,VER,5.58,0.46,0,10,0,0,3,VER
intriguant,5tRig@,intriguer,VER,5.58,0.38,0,10,0,6,3,VER
intriguassent,5tRigas,intriguer,VER,5.58,0,0,13,0,0,3,VER
intrigue,5tRig,intriguer,VER,5.58,2.28,0,8,8,5,2,"NOM,VER"
intriguent,5tRig,intriguer,VER,5.58,0.25,0,10,0,5,2,VER
intriguer,5tRige,intriguer,VER,5.58,0.12,1,9,9,6,3,VER
intriguera,5tRig°Ra,intriguer,VER,5.58,0.03,0,10,0,0,4,VER
intriguerait,5tRig°RE,intriguer,VER,5.58,0.02,0,12,0,0,4,VER
intrigues,5tRig,intriguer,VER,5.58,0.13,0,9,0,5,2,"NOM,VER"
intriguez,5tRige,intriguer,VER,5.58,0.14,0,9,0,6,3,VER
intriguât,5tRiga,intriguer,VER,5.58,0,0,9,0,0,3,VER
intriguèrent,5tRigER,intriguer,VER,5.58,0,0,12,0,0,3,VER
intrigué,5tRige,intriguer,VER,5.58,1.19,0,8,0,6,3,VER
intriguée,5tRige,intriguer,VER,5.58,0.4,0,9,0,6,3,VER
intrigués,5tRige,intriguer,VER,5.58,0.13,0,9,0,6,3,VER
introduira,5tRod8iRa,introduire,VER,12.56,0.17,0,10,0,0,4,VER
introduirai,5tRod8iRE,introduire,VER,12.56,0.11,0,11,0,0,4,VER
introduiraient,5tRod8iRE,introduire,VER,12.56,0,0,14,0,0,4,VER
introduirais,5tRod8iRE,introduire,VER,12.56,0.01,0,12,0,0,4,VER
introduirait,5tRod8iRE,introduire,VER,12.56,0.03,0,12,0,0,4,VER
introduire,5tRod8iR,introduire,VER,12.56,3.96,1,10,8,6,3,VER
introduirez,5tRod8iRe,introduire,VER,12.56,0.01,0,11,0,0,4,VER
introduirions,5tRod8iRj§,introduire,VER,12.56,0,0,13,0,0,4,VER
introduis,5tRod8i,introduire,VER,12.56,0.78,0,9,0,0,3,VER
introduisaient,5tRod8izE,introduire,VER,12.56,0,0,14,0,0,4,VER
introduisais,5tRod8izE,introduire,VER,12.56,0.02,0,12,0,0,4,VER
introduisait,5tRod8izE,introduire,VER,12.56,0.05,0,12,0,0,4,VER
introduisant,5tRod8iz@,introduire,VER,12.56,0.17,0,12,0,0,4,VER
introduise,5tRod8iz,introduire,VER,12.56,0.19,0,10,0,0,3,VER
introduisent,5tRod8iz,introduire,VER,12.56,0.38,0,12,0,0,3,VER
introduisez,5tRod8ize,introduire,VER,12.56,0.89,0,11,0,0,4,VER
introduisirent,5tRod8iziR,introduire,VER,12.56,0.01,0,14,0,0,4,VER
introduisis,5tRod8izi,introduire,VER,12.56,0,0,11,0,0,4,VER
introduisit,5tRod8izi,introduire,VER,12.56,0.16,0,11,0,0,4,VER
introduisons,5tRod8iz§,introduire,VER,12.56,0.07,0,12,0,0,4,VER
introduisît,5tRod8izi,introduire,VER,12.56,0,0,11,0,0,4,VER
introduit,5tRod8i,introduire,VER,12.56,4.18,0,9,0,0,3,VER
introduite,5tRod8it,introduire,VER,12.56,0.86,0,10,0,0,3,VER
introduites,5tRod8it,introduire,VER,12.56,0.23,0,11,0,0,3,VER
introduits,5tRod8i,introduire,VER,12.56,0.28,0,10,0,0,3,VER
intronisa,5tRoniza,introniser,VER,0.12,0,0,9,0,0,4,VER
intronisait,5tRonizE,introniser,VER,0.12,0.01,0,11,0,0,4,VER
intronise,5tRoniz,introniser,VER,0.12,0,0,9,0,0,3,VER
introniser,5tRonize,introniser,VER,0.12,0.05,1,10,9,8,4,VER
intronisé,5tRonize,introniser,VER,0.12,0.06,0,9,0,8,4,VER
introspecter,5tROspEkte,introspecter,VER,0.01,0.01,1,12,11,4,4,VER
intube,5tyb,intuber,VER,2.33,0.42,0,6,0,0,2,VER
intuber,5tybe,intuber,VER,2.33,1.25,1,7,6,5,3,VER
intubez,5tybe,intuber,VER,2.33,0.15,0,7,0,5,3,VER
intubé,5tybe,intuber,VER,2.33,0.42,0,6,0,5,3,VER
intubée,5tybe,intuber,VER,2.33,0.09,0,7,0,5,3,VER
intègre,5tEgR,intégrer,VER,7.98,1.04,0,7,4,4,2,"ADJ,VER"
intègrent,5tEgR,intégrer,VER,7.98,0.06,0,9,0,4,2,VER
intègres,5tEgR,intégrer,VER,7.98,0.04,0,8,0,4,2,"ADJ,VER"
intégra,5tegRa,intégrer,VER,7.98,0.01,0,7,0,0,3,VER
intégraient,5tegRE,intégrer,VER,7.98,0.01,0,11,0,0,3,VER
intégrait,5tegRE,intégrer,VER,7.98,0.08,0,9,0,0,3,VER
intégrant,5tegR@,intégrer,VER,7.98,0.19,0,9,8,0,3,VER
intégrer,5tegRe,intégrer,VER,7.98,3.71,1,8,7,6,3,VER
intégrera,5tegR°Ra,intégrer,VER,7.98,0.16,0,9,0,0,4,VER
intégrerais,5tegR°RE,intégrer,VER,7.98,0.01,0,11,0,0,4,VER
intégreras,5tegR°Ra,intégrer,VER,7.98,0.02,0,10,0,0,4,VER
intégrerez,5tegR°Re,intégrer,VER,7.98,0.16,0,10,0,0,4,VER
intégreront,5tegR°R§,intégrer,VER,7.98,0.03,0,11,0,0,4,VER
intégrez,5tegRe,intégrer,VER,7.98,0.08,0,8,0,6,3,VER
intégriez,5tegRije,intégrer,VER,7.98,0.01,0,9,0,0,4,VER
intégrèrent,5tegRER,intégrer,VER,7.98,0.01,0,11,0,0,3,VER
intégré,5tegRe,intégrer,VER,7.98,1.25,0,7,7,6,3,"VER,ADJ"
intégrée,5tegRe,intégrer,VER,7.98,0.39,0,8,0,6,3,"VER,ADJ"
intégrées,5tegRe,intégrer,VER,7.98,0.28,0,9,0,6,3,"VER,ADJ"
intégrés,5tegRe,intégrer,VER,7.98,0.43,0,8,0,6,3,"VER,ADJ"
intéressa,5teREsa,intéresser,VER,140.8,0.02,0,9,0,0,4,VER
intéressai,5teREsE,intéresser,VER,140.8,0,0,10,0,0,4,VER
intéressaient,5teREsE,intéresser,VER,140.8,0.73,0,13,0,0,4,VER
intéressais,5teREsE,intéresser,VER,140.8,1.2,0,11,0,0,4,VER
intéressait,5teREsE,intéresser,VER,140.8,7.29,0,11,0,0,4,VER
intéressant,5teREs@,intéresser,VER,140.8,2.67,0,11,9,7,4,"ADJ,NOM,VER"
intéresse,5teREs,intéresser,VER,140.8,75.2,0,9,0,0,3,VER
intéressent,5teREs,intéresser,VER,140.8,9.68,0,11,0,0,3,VER
intéresser,5teRese,intéresser,VER,140.8,12.94,1,10,10,5,4,VER
intéressera,5teREs°Ra,intéresser,VER,140.8,1.65,0,11,0,0,5,VER
intéresserai,5teREs°RE,intéresser,VER,140.8,0.24,0,12,0,0,5,VER
intéresseraient,5teREs°RE,intéresser,VER,140.8,0.29,0,15,0,0,5,VER
intéresserais,5teREs°RE,intéresser,VER,140.8,0.14,0,13,0,0,5,VER
intéresserait,5teREs°RE,intéresser,VER,140.8,3.42,0,13,0,0,5,VER
intéresseras,5teREs°Ra,intéresser,VER,140.8,0.01,0,12,0,0,5,VER
intéresseriez,5teRes°Rje,intéresser,VER,140.8,0.01,0,13,0,0,5,VER
intéresserons,5teREs°R§,intéresser,VER,140.8,0,0,13,0,0,5,VER
intéresseront,5teREs°R§,intéresser,VER,140.8,0.25,0,13,0,0,5,VER
intéresses,5teREs,intéresser,VER,140.8,6.81,0,10,0,0,3,VER
intéressez,5teRese,intéresser,VER,140.8,2.03,0,10,0,5,4,VER
intéressiez,5teREsje,intéresser,VER,140.8,0.46,0,11,0,0,4,VER
intéressions,5teREsj§,intéresser,VER,140.8,0.01,0,12,0,0,4,VER
intéressons,5teREs§,intéresser,VER,140.8,0.31,0,11,0,0,4,VER
intéressât,5teREsa,intéresser,VER,140.8,0.01,0,10,0,0,4,VER
intéressèrent,5teREsER,intéresser,VER,140.8,0,0,13,0,0,4,VER
intéressé,5teRese,intéresser,VER,140.8,9.31,0,9,9,5,4,"VER,ADJ,NOM"
intéressée,5teRese,intéresser,VER,140.8,3.02,0,10,0,5,4,"VER,ADJ,NOM"
intéressées,5teRese,intéresser,VER,140.8,0.29,0,11,0,5,4,"VER,ADJ,NOM"
intéressés,5teRese,intéresser,VER,140.8,2.82,0,10,0,5,4,"VER,ADJ,NOM"
intériorisa,5teRjoRiza,intérioriser,VER,0.35,0,0,11,0,0,5,VER
intériorisait,5teRjoRizE,intérioriser,VER,0.35,0.01,0,13,0,0,5,VER
intériorise,5teRjoRiz,intérioriser,VER,0.35,0.09,0,11,0,0,4,VER
intériorisent,5teRjoRiz,intérioriser,VER,0.35,0.14,0,13,0,0,4,VER
intérioriser,5teRjoRize,intérioriser,VER,0.35,0.09,1,12,11,10,5,VER
intériorisée,5teRjoRize,intérioriser,VER,0.35,0.03,0,12,0,10,5,VER
intériorisées,5teRjoRize,intérioriser,VER,0.35,0,0,13,0,10,5,VER
intériorisés,5teRjoRize,intérioriser,VER,0.35,0,0,12,0,10,5,VER
invalide,5valid,invalider,VER,0.59,0.35,0,8,8,6,3,"ADJ,NOM,VER"
invalider,5valide,invalider,VER,0.59,0.1,1,9,9,7,4,VER
invalidé,5valide,invalider,VER,0.59,0.14,0,8,0,7,4,VER
invalidés,5valide,invalider,VER,0.59,0,0,9,0,7,4,VER
invectiva,5vEktiva,invectiver,VER,0.14,0,0,9,0,0,4,VER
invectivai,5vEktivE,invectiver,VER,0.14,0,0,10,0,0,4,VER
invectivaient,5vEktivE,invectiver,VER,0.14,0,0,13,0,0,4,VER
invectivait,5vEktivE,invectiver,VER,0.14,0,0,11,0,0,4,VER
invectivant,5vEktiv@,invectiver,VER,0.14,0,0,11,0,0,4,VER
invective,5vEktiv,invectiver,VER,0.14,0.12,0,9,9,7,3,"NOM,VER"
invectivent,5vEktiv,invectiver,VER,0.14,0,0,11,0,7,3,VER
invectiver,5vEktive,invectiver,VER,0.14,0.02,1,10,10,8,4,VER
inventa,5v@ta,inventer,VER,53.96,0.65,0,7,0,0,3,VER
inventai,5v@tE,inventer,VER,53.96,0.02,0,8,0,0,3,VER
inventaient,5v@tE,inventer,VER,53.96,0.02,0,11,0,0,3,VER
inventais,5v@tE,inventer,VER,53.96,0.43,0,9,0,0,3,VER
inventait,5v@tE,inventer,VER,53.96,0.55,0,9,0,0,3,VER
inventant,5v@t@,inventer,VER,53.96,0.21,0,9,0,0,3,VER
invente,5v@t,inventer,VER,53.96,7.53,0,7,0,0,2,VER
inventent,5v@t,inventer,VER,53.96,1.68,0,9,0,0,2,VER
inventer,5v@te,inventer,VER,53.96,11.35,1,8,8,5,3,VER
inventera,5v@t°Ra,inventer,VER,53.96,0.33,0,9,0,0,4,VER
inventerai,5v@t°RE,inventer,VER,53.96,0.69,0,10,0,0,4,VER
inventeraient,5v@t°RE,inventer,VER,53.96,0.01,0,13,0,0,4,VER
inventerais,5v@t°RE,inventer,VER,53.96,0.35,0,11,0,0,4,VER
inventerait,5v@t°RE,inventer,VER,53.96,0.14,0,11,0,0,4,VER
